date,day_week,close,open,high,low,adj_close,var_day,volume
1983-03-24,4,153.37,152.82,153.78,152.82,153.37,0.37,92340000
1983-03-25,5,152.67,153.37,153.71,152.3,152.67,-0.46,77330000
1983-03-28,1,151.85,152.67,152.67,151.56,151.85,-0.54,58510000
1983-03-29,2,151.59,151.85,152.46,151.42,151.59,-0.17,65300000
1983-03-30,3,153.39,151.6,153.39,151.6,153.39,1.17,75800000
1983-03-31,4,152.96,153.41,155.02,152.86,152.96,-0.28,100570000
1983-04-04,1,153.02,152.92,153.02,152.23,153.02,0.04,66010000
1983-04-05,2,151.9,153.04,153.92,151.81,151.9,-0.74,76810000
1983-04-06,3,151.04,151.9,151.9,150.17,151.04,-0.57,77140000
1983-04-07,4,151.76,151.04,151.76,150.81,151.76,0.47,69480000
1983-04-08,5,152.85,151.77,152.85,151.39,152.85,0.71,67710000
1983-04-11,1,155.14,152.87,155.14,152.87,155.14,1.48,81440000
1983-04-12,2,155.82,155.15,155.82,154.78,155.82,0.44,79900000
1983-04-13,3,156.77,155.82,157.22,155.82,156.77,0.61,100520000
1983-04-14,4,158.12,156.8,158.12,156.55,158.12,0.85,90160000
1983-04-15,5,158.75,158.11,158.75,158.11,158.75,0.4,89590000
1983-04-18,1,159.74,158.75,159.75,158.41,159.74,0.62,88560000
1983-04-19,2,158.71,159.74,159.74,158.54,158.71,-0.65,91210000
1983-04-20,3,160.71,158.71,160.83,158.71,160.71,1.24,110240000
1983-04-21,4,160.05,160.73,161.08,159.96,160.05,-0.41,106170000
1983-04-22,5,160.42,160.04,160.76,160.02,160.42,0.23,92270000
1983-04-25,1,158.81,160.43,160.83,158.72,158.81,-1.01,90150000
1983-04-26,2,161.81,158.81,161.81,158.07,161.81,1.85,91210000
1983-04-27,3,161.44,161.85,162.77,160.76,161.44,-0.23,118140000
1983-04-28,4,162.95,161.44,162.96,161.44,162.95,0.93,94410000
1983-04-29,5,164.43,162.97,164.43,162.72,164.43,0.9,105750000
1983-05-02,1,162.11,164.41,164.42,161.99,162.11,-1.43,88170000
1983-05-03,2,162.34,162.1,162.35,160.8,162.34,0.14,89550000
1983-05-04,3,163.31,162.38,163.64,162.38,163.31,0.59,101690000
1983-05-05,4,164.28,163.35,164.3,163.35,164.28,0.59,107860000
1983-05-06,5,166.1,164.3,166.99,164.3,166.1,1.1,128200000
1983-05-09,1,165.81,166.1,166.46,164.9,165.81,-0.17,93670000
1983-05-10,2,165.95,165.82,166.4,165.74,165.95,0.08,104010000
1983-05-11,3,164.96,165.95,166.3,164.53,164.96,-0.6,99820000
1983-05-12,4,164.25,164.98,165.35,163.82,164.25,-0.43,84060000
1983-05-13,5,164.91,164.26,165.23,164.26,164.91,0.4,83110000
1983-05-16,1,163.4,164.9,164.9,162.33,163.4,-0.92,76250000
1983-05-17,2,163.71,163.4,163.71,162.55,163.71,0.19,79510000
1983-05-18,3,163.27,163.73,165.18,163.16,163.27,-0.27,99780000
1983-05-19,4,161.99,163.27,163.61,161.98,161.99,-0.79,83260000
1983-05-20,5,162.14,161.97,162.14,161.25,162.14,0.09,73150000
1983-05-23,1,163.43,162.06,163.5,160.29,163.43,0.79,84960000
1983-05-24,2,165.54,163.45,165.59,163.45,165.54,1.27,109850000
1983-05-25,3,166.21,165.54,166.21,164.79,166.21,0.4,121050000
1983-05-26,4,165.48,166.22,166.39,165.27,165.48,-0.44,94980000
1983-05-27,5,164.46,165.49,165.49,164.33,164.46,-0.62,76290000
1983-05-31,2,162.39,164.44,164.44,162.12,162.39,-1.27,73910000
1983-06-01,3,162.55,162.38,162.64,161.33,162.55,0.1,84460000
1983-06-02,4,163.98,162.56,164.0,162.56,163.98,0.87,89750000
1983-06-03,5,164.42,163.96,164.79,163.96,164.42,0.27,83110000
1983-06-06,1,164.83,164.43,165.09,163.75,164.83,0.25,87670000
1983-06-07,2,162.77,164.84,164.93,162.77,162.77,-1.27,88550000
1983-06-08,3,161.36,162.78,162.78,161.35,161.36,-0.87,96600000
1983-06-09,4,161.83,161.37,161.92,160.8,161.83,0.29,87440000
1983-06-10,5,162.68,161.86,162.76,161.86,162.68,0.52,78470000
1983-06-13,1,164.84,162.7,164.84,162.7,164.84,1.31,90700000
1983-06-14,2,165.53,164.87,165.93,164.87,165.53,0.42,97710000
1983-06-15,3,167.12,165.52,167.12,165.07,167.12,0.95,93410000
1983-06-16,4,169.14,167.11,169.38,167.11,169.14,1.19,124560000
1983-06-17,5,169.13,169.11,169.64,168.6,169.13,-0.01,93630000
1983-06-20,1,169.02,169.13,170.1,168.59,169.02,-0.07,84270000
1983-06-21,2,170.53,169.03,170.6,168.25,170.53,0.89,102880000
1983-06-22,3,170.99,170.53,171.6,170.42,170.99,0.27,110270000
1983-06-23,4,170.57,170.99,171.0,170.13,170.57,-0.25,89590000
1983-06-24,5,170.41,170.57,170.69,170.03,170.41,-0.09,80810000
1983-06-27,1,168.46,170.4,170.46,168.32,168.46,-1.16,69360000
1983-06-28,2,165.68,168.45,168.81,165.67,165.68,-1.68,82730000
1983-06-29,3,166.64,165.78,166.64,165.43,166.64,0.58,81580000
1983-06-30,4,167.64,167.64,167.64,167.64,167.64,0.6,76310000
1983-07-01,5,168.64,168.11,168.64,167.77,168.64,0.59,65110000
1983-07-05,2,166.6,166.55,168.8,165.8,166.6,-1.22,67320000
1983-07-06,3,168.48,166.71,168.88,166.49,168.48,1.12,85670000
1983-07-07,4,167.56,168.48,169.15,167.08,167.56,-0.55,97130000
1983-07-08,5,167.08,167.56,167.98,166.95,167.08,-0.29,66520000
1983-07-11,1,168.11,167.09,168.11,167.09,168.11,0.61,61610000
1983-07-12,2,165.53,168.05,168.05,165.51,165.53,-1.56,70220000
1983-07-13,3,165.46,165.0,165.68,164.77,165.46,-0.04,68900000
1983-07-14,4,166.01,165.61,166.96,165.61,166.01,0.33,83500000
1983-07-15,5,164.29,166.01,166.04,164.03,164.29,-1.05,63160000
1983-07-18,1,163.95,164.28,164.29,163.3,163.95,-0.21,69110000
1983-07-19,2,164.82,163.95,165.18,163.95,164.82,0.53,74030000
1983-07-20,3,169.29,164.89,169.29,164.89,169.29,2.64,109310000
1983-07-21,4,169.06,169.29,169.8,168.33,169.06,-0.14,101830000
1983-07-22,5,168.89,168.51,169.08,168.4,168.89,-0.1,68850000
1983-07-25,1,169.53,167.67,169.74,167.63,169.53,0.38,73680000
1983-07-26,2,170.53,169.62,170.63,169.26,170.53,0.59,91280000
1983-07-27,3,167.59,170.68,170.72,167.49,167.59,-1.75,99290000
1983-07-28,4,165.04,167.32,167.79,164.99,165.04,-1.55,78410000
1983-07-29,5,162.56,165.03,165.03,161.5,162.56,-1.53,95240000
1983-08-01,1,162.04,162.34,162.78,161.55,162.04,-0.32,77210000
1983-08-02,2,162.01,162.06,163.04,161.97,162.01,-0.02,74460000
1983-08-03,3,163.44,162.01,163.44,161.52,163.44,0.87,80370000
1983-08-04,4,161.33,163.28,163.42,159.63,161.33,-1.31,100870000
1983-08-05,5,161.74,161.33,161.88,160.89,161.74,0.25,67850000
1983-08-08,1,159.18,161.73,161.73,159.18,159.18,-1.61,71460000
1983-08-09,2,160.13,159.2,160.14,158.5,160.13,0.59,81420000
1983-08-10,3,161.54,160.11,161.77,159.47,161.54,0.87,82900000
1983-08-11,4,161.54,161.55,162.14,161.41,161.54,0.0,70630000
1983-08-12,5,162.16,161.55,162.6,161.55,162.16,0.38,71840000
1983-08-15,1,163.7,162.22,164.76,162.22,163.7,0.94,83200000
1983-08-16,2,163.41,163.74,163.84,162.72,163.41,-0.18,71780000
1983-08-17,3,165.29,163.58,165.4,163.43,165.29,1.14,87800000
1983-08-18,4,163.55,165.29,165.91,163.55,163.55,-1.06,82280000
1983-08-19,5,163.98,163.58,164.27,163.22,163.98,0.26,58950000
1983-08-22,1,164.34,164.18,165.64,163.77,164.34,0.22,76420000
1983-08-23,2,162.77,164.33,164.33,162.54,162.77,-0.96,66800000
1983-08-24,3,161.25,162.77,162.77,161.2,161.25,-0.94,72200000
1983-08-25,4,160.84,161.27,161.28,159.96,160.84,-0.25,70140000
1983-08-26,5,162.14,160.85,162.16,160.25,162.14,0.8,61650000
1983-08-29,1,162.25,162.14,162.32,160.97,162.25,0.07,53030000
1983-08-30,2,162.58,162.25,163.13,162.11,162.58,0.2,62370000
1983-08-31,3,164.4,162.55,164.4,162.32,164.4,1.11,80800000
1983-09-01,4,164.23,164.4,164.66,163.95,164.23,-0.1,76120000
1983-09-02,5,165.0,164.25,165.07,164.21,165.0,0.47,59300000
1983-09-06,2,167.89,165.2,167.9,165.03,167.89,1.72,87500000
1983-09-07,3,167.96,167.9,168.48,167.46,167.96,0.04,94240000
1983-09-08,4,167.77,167.96,168.14,167.12,167.77,-0.11,79250000
1983-09-09,5,166.92,167.77,167.77,166.91,166.92,-0.51,77990000
1983-09-12,1,165.48,166.95,169.2,165.27,165.48,-0.87,114020000
1983-09-13,2,164.8,165.48,165.48,164.17,164.8,-0.41,73970000
1983-09-14,3,165.35,164.8,165.42,164.63,165.35,0.33,73370000
1983-09-15,4,164.38,165.39,165.58,164.38,164.38,-0.59,70420000
1983-09-16,5,166.25,164.42,166.57,164.39,166.25,1.12,75530000
1983-09-19,1,167.62,166.27,168.09,166.26,167.62,0.82,85630000
1983-09-20,2,169.24,167.64,169.38,167.64,169.24,0.96,103050000
1983-09-21,3,168.41,169.27,169.3,168.21,168.41,-0.49,91280000
1983-09-22,4,169.76,168.4,169.78,168.22,169.76,0.8,97050000
1983-09-23,5,169.51,169.76,170.17,168.88,169.51,-0.15,93180000
1983-09-26,1,170.07,169.53,170.41,169.16,170.07,0.33,86400000
1983-09-27,2,168.43,170.02,170.02,167.95,168.43,-0.97,81100000
1983-09-28,3,168.0,168.42,168.53,167.52,168.0,-0.26,75820000
1983-09-29,4,167.23,168.02,168.35,167.23,167.23,-0.46,73730000
1983-09-30,5,166.07,167.23,167.23,165.63,166.07,-0.7,70860000
1983-10-03,1,165.81,165.99,166.07,164.93,165.81,-0.16,77230000
1983-10-04,2,166.27,165.81,166.8,165.81,166.27,0.28,90270000
1983-10-05,3,167.74,166.29,167.74,165.92,167.74,0.88,101710000
1983-10-06,4,170.28,167.76,170.28,167.76,170.28,1.49,118270000
1983-10-07,5,170.8,170.32,171.1,170.31,170.8,0.3,103630000
1983-10-10,1,172.65,170.77,172.65,170.05,172.65,1.07,67050000
1983-10-11,2,170.34,172.59,172.59,170.34,170.34,-1.36,79510000
1983-10-12,3,169.62,170.34,170.84,169.34,169.62,-0.42,75630000
1983-10-13,4,169.87,169.63,170.12,169.13,169.87,0.15,67750000
1983-10-14,5,169.86,169.88,169.99,169.18,169.86,-0.01,71600000
1983-10-17,1,170.43,169.85,171.18,169.63,170.43,0.33,77730000
1983-10-18,2,167.81,170.41,170.41,167.67,167.81,-1.56,91080000
1983-10-19,3,166.73,167.81,167.81,165.67,166.73,-0.65,107790000
1983-10-20,4,166.98,166.77,167.35,166.44,166.98,0.15,86000000
1983-10-21,5,165.95,166.97,167.23,164.98,165.95,-0.62,91640000
1983-10-24,1,165.99,165.85,165.99,163.85,165.99,0.02,85420000
1983-10-25,2,166.47,166.0,167.15,166.0,166.47,0.29,82530000
1983-10-26,3,165.38,166.49,166.65,165.36,165.38,-0.66,79570000
1983-10-27,4,164.84,165.31,165.38,164.41,164.84,-0.33,79570000
1983-10-28,5,163.37,164.89,165.19,163.23,163.37,-0.9,81180000
1983-10-31,1,163.55,163.37,164.58,162.86,163.55,0.11,79460000
1983-11-01,2,163.66,163.55,163.66,162.37,163.66,0.07,84460000
1983-11-02,3,164.84,165.21,165.21,163.55,164.84,0.72,95210000
1983-11-03,4,163.45,164.84,164.85,163.42,163.45,-0.85,85350000
1983-11-04,5,162.44,162.68,163.45,162.22,162.44,-0.62,72080000
1983-11-07,1,161.91,162.42,162.56,161.84,161.91,-0.33,69400000
1983-11-08,2,161.76,161.91,162.15,161.63,161.76,-0.09,64900000
1983-11-09,3,163.97,161.74,163.97,161.74,163.97,1.35,83100000
1983-11-10,4,164.41,163.99,164.71,163.97,164.41,0.27,88730000
1983-11-11,5,166.29,164.41,166.3,164.34,166.29,1.13,74270000
1983-11-14,1,166.58,166.29,167.58,166.27,166.58,0.17,86880000
1983-11-15,2,165.36,166.58,166.59,165.28,165.36,-0.74,77840000
1983-11-16,3,166.08,165.36,166.41,165.34,166.08,0.43,83380000
1983-11-17,4,166.13,166.08,166.49,165.51,166.13,0.03,80740000
1983-11-18,5,165.09,166.08,166.13,164.5,165.09,-0.63,88280000
1983-11-21,1,166.05,165.04,166.05,165.0,166.05,0.58,97740000
1983-11-22,2,166.84,166.05,167.26,166.05,166.84,0.47,117550000
1983-11-23,3,166.96,166.88,167.21,166.26,166.96,0.07,108080000
1983-11-25,5,167.18,167.02,167.2,166.73,167.18,0.13,57820000
1983-11-28,1,166.54,167.2,167.22,166.21,166.54,-0.38,78210000
1983-11-29,2,167.91,166.54,167.92,166.17,167.91,0.82,100460000
1983-11-30,3,166.4,167.91,168.07,166.33,166.4,-0.91,120130000
1983-12-01,4,166.49,166.37,166.77,166.08,166.49,0.05,106970000
1983-12-02,5,165.44,166.49,166.7,165.25,165.44,-0.63,93960000
1983-12-05,1,165.76,165.44,165.79,164.71,165.76,0.19,88330000
1983-12-06,2,165.47,165.77,165.93,165.34,165.47,-0.18,89690000
1983-12-07,3,165.91,165.47,166.34,165.35,165.91,0.27,105670000
1983-12-08,4,165.2,165.91,166.01,164.86,165.2,-0.43,96530000
1983-12-09,5,165.08,165.2,165.29,164.5,165.08,-0.07,98280000
1983-12-12,1,165.62,165.13,165.62,164.99,165.62,0.33,77340000
1983-12-13,2,164.93,165.62,165.63,164.85,164.93,-0.42,93500000
1983-12-14,3,163.33,164.93,164.93,163.25,163.33,-0.98,85430000
1983-12-15,4,161.66,163.33,163.33,161.66,161.66,-1.03,88300000
1983-12-16,5,162.39,161.69,162.39,161.58,162.39,0.45,81030000
1983-12-19,1,162.32,162.34,162.88,162.27,162.32,-0.04,75180000
1983-12-20,2,162.0,162.33,162.8,161.64,162.0,-0.2,83740000
1983-12-21,3,163.56,162.0,163.57,161.99,163.56,0.95,108080000
1983-12-22,4,163.53,163.56,164.18,163.17,163.53,-0.02,106260000
1983-12-23,5,163.22,163.27,163.31,162.9,163.22,-0.19,62710000
1983-12-27,2,164.76,163.22,164.76,163.22,164.76,0.93,63800000
1983-12-28,3,165.34,164.69,165.34,164.3,165.34,0.35,85660000
1983-12-29,4,164.86,165.33,165.84,164.83,164.86,-0.29,86560000
1983-12-30,5,164.93,164.86,165.05,164.58,164.93,0.04,71840000
1984-01-03,2,164.04,164.93,164.93,163.98,164.04,-0.54,71340000
1984-01-04,3,166.78,164.09,166.78,164.04,166.78,1.64,112980000
1984-01-05,4,168.81,166.78,169.1,166.78,168.81,1.2,159990000
1984-01-06,5,169.28,168.81,169.31,168.49,169.28,0.28,137590000
1984-01-09,1,168.9,169.18,169.46,168.48,168.9,-0.22,107100000
1984-01-10,2,167.95,168.9,169.54,167.87,167.95,-0.57,109570000
1984-01-11,3,167.8,167.95,168.07,167.27,167.8,-0.09,98660000
1984-01-12,4,167.75,167.79,168.4,167.68,167.75,-0.03,99410000
1984-01-13,5,167.02,167.75,168.59,166.64,167.02,-0.44,101790000
1984-01-16,1,167.18,167.02,167.55,166.77,167.18,0.1,93790000
1984-01-17,2,167.83,167.18,167.84,167.01,167.83,0.39,92750000
1984-01-18,3,167.55,167.83,168.34,167.02,167.55,-0.17,109010000
1984-01-19,4,167.04,167.55,167.65,166.67,167.04,-0.31,98340000
1984-01-20,5,166.21,167.04,167.06,165.87,166.21,-0.5,93360000
1984-01-23,1,164.87,166.21,166.21,164.83,164.87,-0.81,82010000
1984-01-24,2,165.94,164.87,166.35,164.84,165.94,0.64,103050000
1984-01-25,3,164.84,165.94,167.12,164.74,164.84,-0.67,113470000
1984-01-26,4,164.24,164.84,165.55,164.12,164.24,-0.37,111100000
1984-01-27,5,163.94,164.24,164.33,163.07,163.94,-0.18,103720000
1984-01-30,1,162.87,164.4,164.67,162.4,162.87,-0.66,103120000
1984-01-31,2,163.41,162.87,163.6,162.03,163.41,0.33,113510000
1984-02-01,3,162.74,163.41,164.0,162.27,162.74,-0.41,107100000
1984-02-02,4,163.36,162.74,163.36,162.24,163.36,0.38,111330000
1984-02-03,5,160.91,163.44,163.98,160.82,160.91,-1.52,109100000
1984-02-06,1,158.08,160.91,160.91,158.02,158.08,-1.79,109090000
1984-02-07,2,158.74,157.91,158.81,157.01,158.74,0.42,107640000
1984-02-08,3,155.85,158.74,159.07,155.67,155.85,-1.85,96890000
1984-02-09,4,155.42,155.85,156.17,154.3,155.42,-0.28,128190000
1984-02-10,5,156.3,155.42,156.52,155.42,156.3,0.56,92220000
1984-02-13,1,154.95,156.3,156.32,154.13,154.95,-0.87,78460000
1984-02-14,2,156.61,154.95,156.61,154.95,156.61,1.06,91800000
1984-02-15,3,156.25,156.61,157.48,156.1,156.25,-0.23,94870000
1984-02-16,4,156.13,155.94,156.44,155.44,156.13,-0.08,81750000
1984-02-17,5,155.74,156.13,156.8,155.51,155.74,-0.25,76600000
1984-02-21,2,154.64,155.71,155.74,154.47,154.64,-0.71,71890000
1984-02-22,3,154.31,154.52,155.1,153.94,154.31,-0.21,90080000
1984-02-23,4,154.29,154.02,154.45,152.13,154.29,-0.01,100220000
1984-02-24,5,157.51,154.31,157.51,154.29,157.51,2.04,102620000
1984-02-27,1,159.3,157.51,159.58,157.08,159.3,1.12,99140000
1984-02-28,2,156.82,159.3,159.3,156.59,156.82,-1.58,91010000
1984-02-29,3,157.06,156.82,158.27,156.41,157.06,0.15,92810000
1984-03-01,4,158.19,157.06,158.19,156.77,158.19,0.71,82010000
1984-03-02,5,159.24,158.19,159.9,158.19,159.24,0.66,108270000
1984-03-05,1,157.89,159.24,159.24,157.59,157.89,-0.86,69870000
1984-03-06,2,156.25,157.89,158.37,156.21,156.25,-1.05,83590000
1984-03-07,3,154.57,156.25,156.25,153.81,154.57,-1.09,90080000
1984-03-08,4,155.19,154.57,155.8,154.35,155.19,0.4,80630000
1984-03-09,5,154.35,155.12,155.19,153.77,154.35,-0.54,73170000
1984-03-12,1,156.34,154.35,156.35,154.35,156.34,1.27,84470000
1984-03-13,2,156.78,156.34,157.93,156.34,156.78,0.28,102600000
1984-03-14,3,156.77,156.78,157.17,156.22,156.77,-0.01,77250000
1984-03-15,4,157.41,156.78,158.05,156.73,157.41,0.41,79520000
1984-03-16,5,159.27,157.41,160.45,157.41,159.27,1.17,118000000
1984-03-19,1,157.78,159.27,159.27,157.28,157.78,-0.94,64060000
1984-03-20,2,158.86,157.78,159.17,157.78,158.86,0.68,86460000
1984-03-21,3,158.66,158.86,159.26,158.59,158.66,-0.13,87170000
1984-03-22,4,156.69,158.66,158.67,156.61,156.69,-1.26,87340000
1984-03-23,5,156.86,156.69,156.92,156.02,156.86,0.11,79760000
1984-03-26,1,156.67,156.86,157.18,156.31,156.67,-0.12,69070000
1984-03-27,2,157.3,156.67,157.3,156.61,157.3,0.4,73670000
1984-03-28,3,159.88,157.3,159.9,157.3,159.88,1.61,104870000
1984-03-29,4,159.52,159.88,160.46,159.52,159.52,-0.23,81470000
1984-03-30,5,159.18,159.52,159.52,158.92,159.18,-0.21,71590000
1984-04-02,1,157.98,159.18,159.87,157.63,157.98,-0.76,85680000
1984-04-03,2,157.66,157.99,158.27,157.17,157.66,-0.2,87980000
1984-04-04,3,157.54,157.66,158.11,157.29,157.54,-0.08,92860000
1984-04-05,4,155.04,157.54,158.1,154.96,155.04,-1.61,101750000
1984-04-06,5,155.48,155.04,155.48,154.12,155.48,0.28,86620000
1984-04-09,1,155.45,155.48,155.86,154.71,155.45,-0.02,71570000
1984-04-10,2,155.87,155.45,156.57,155.45,155.87,0.27,78990000
1984-04-11,3,155.0,155.93,156.31,154.9,155.0,-0.56,80280000
1984-04-12,4,157.73,155.0,157.74,154.17,157.73,1.73,96330000
1984-04-13,5,157.31,157.73,158.87,157.13,157.31,-0.27,99620000
1984-04-16,1,158.32,157.31,158.35,156.49,158.32,0.64,73870000
1984-04-17,2,158.97,158.32,159.59,158.32,158.97,0.41,98150000
1984-04-18,3,157.9,158.97,158.97,157.64,157.9,-0.68,85040000
1984-04-19,4,158.02,157.9,158.02,157.1,158.02,0.08,75860000
1984-04-23,1,156.8,158.02,158.05,156.79,156.8,-0.78,73080000
1984-04-24,2,158.07,156.8,158.38,156.61,158.07,0.8,87060000
1984-04-25,3,158.65,158.07,158.77,157.8,158.65,0.37,83520000
1984-04-26,4,160.3,158.65,160.5,158.65,160.3,1.03,98000000
1984-04-27,5,159.89,160.3,160.69,159.77,159.89,-0.26,88530000
1984-04-30,1,160.05,159.89,160.43,159.3,160.05,0.1,72740000
1984-05-01,2,161.68,160.05,161.69,160.05,161.68,1.01,110550000
1984-05-02,3,161.9,161.68,162.11,161.41,161.9,0.14,107080000
1984-05-03,4,161.2,161.9,161.9,160.95,161.2,-0.43,91910000
1984-05-04,5,159.11,161.2,161.2,158.93,159.11,-1.31,98580000
1984-05-07,1,159.47,159.11,159.48,158.63,159.47,0.23,72760000
1984-05-08,2,160.52,159.47,160.52,159.14,160.52,0.65,81610000
1984-05-09,3,160.11,160.52,161.31,159.39,160.11,-0.26,100590000
1984-05-10,4,160.0,160.11,160.45,159.61,160.0,-0.07,101810000
1984-05-11,5,158.49,160.0,160.0,157.42,158.49,-0.95,82780000
1984-05-14,1,157.5,158.49,158.49,157.2,157.5,-0.63,64900000
1984-05-15,2,158.0,157.5,158.27,157.29,158.0,0.32,88250000
1984-05-16,3,157.99,158.0,158.41,157.83,157.99,-0.01,89210000
1984-05-17,4,156.57,157.99,157.99,156.15,156.57,-0.91,90310000
1984-05-18,5,155.78,156.57,156.77,155.24,155.78,-0.51,81270000
1984-05-21,1,154.73,155.78,156.11,154.63,154.73,-0.68,73380000
1984-05-22,2,153.88,154.73,154.73,152.99,153.88,-0.55,88030000
1984-05-23,3,153.15,153.88,154.02,153.1,153.15,-0.48,82690000
1984-05-24,4,151.23,153.15,153.15,150.8,151.23,-1.27,99040000
1984-05-25,5,151.62,151.23,152.02,150.85,151.62,0.26,78190000
1984-05-29,2,150.29,151.62,151.86,149.95,150.29,-0.88,69060000
1984-05-30,3,150.35,150.29,151.43,148.68,150.35,0.04,105660000
1984-05-31,4,150.55,150.35,150.69,149.76,150.55,0.13,81890000
1984-06-01,5,153.24,150.55,153.24,150.55,153.24,1.76,96040000
1984-06-04,1,154.34,153.24,155.1,153.24,154.34,0.71,96740000
1984-06-05,2,153.65,154.34,154.34,153.28,153.65,-0.45,84840000
1984-06-06,3,155.01,153.65,155.03,153.38,155.01,0.88,83440000
1984-06-07,4,154.92,155.01,155.11,154.36,154.92,-0.06,82120000
1984-06-08,5,155.17,154.92,155.4,154.57,155.17,0.16,67840000
1984-06-11,1,153.06,155.17,155.17,153.0,153.06,-1.38,69050000
1984-06-12,2,152.19,153.06,153.07,151.61,152.19,-0.57,84660000
1984-06-13,3,152.13,152.19,152.85,151.86,152.13,-0.04,67510000
1984-06-14,4,150.39,152.12,152.14,150.31,150.39,-1.16,79120000
1984-06-15,5,149.03,150.49,150.71,149.02,149.03,-0.91,85460000
1984-06-18,1,151.73,149.03,151.92,148.53,151.73,1.78,94900000
1984-06-19,2,152.61,151.73,153.0,151.73,152.61,0.58,98000000
1984-06-20,3,154.84,151.89,154.84,150.96,154.84,1.44,99090000
1984-06-21,4,154.51,154.84,155.64,154.05,154.51,-0.21,123380000
1984-06-22,5,154.46,154.51,154.92,153.89,154.46,-0.03,98400000
1984-06-25,1,153.97,154.46,154.67,153.86,153.97,-0.32,72850000
1984-06-26,2,152.71,153.97,153.97,152.47,152.71,-0.83,82600000
1984-06-27,3,151.64,152.71,152.88,151.3,151.64,-0.71,78400000
1984-06-28,4,152.84,151.64,153.07,151.62,152.84,0.79,77660000
1984-06-29,5,153.18,152.84,154.08,152.82,153.18,0.22,90770000
1984-07-02,1,153.2,153.16,153.22,152.44,153.2,0.01,69230000
1984-07-03,2,153.7,153.2,153.86,153.1,153.7,0.33,69960000
1984-07-05,4,152.76,153.7,153.87,152.71,152.76,-0.62,66100000
1984-07-06,5,152.24,152.76,152.76,151.63,152.24,-0.34,65850000
1984-07-09,1,153.36,152.24,153.53,151.44,153.36,0.73,74830000
1984-07-10,2,152.89,153.36,153.53,152.57,152.89,-0.31,74010000
1984-07-11,3,150.56,152.89,152.89,150.55,150.56,-1.55,89540000
1984-07-12,4,150.03,150.56,151.06,149.63,150.03,-0.35,86050000
1984-07-13,5,150.88,150.03,151.16,150.03,150.88,0.56,75480000
1984-07-16,1,151.6,150.88,151.6,150.01,151.6,0.47,73420000
1984-07-17,2,152.38,151.6,152.6,151.26,152.38,0.51,82890000
1984-07-18,3,151.4,152.38,152.38,151.11,151.4,-0.65,76640000
1984-07-19,4,150.37,151.4,151.4,150.27,150.37,-0.68,85230000
1984-07-20,5,149.55,150.37,150.58,149.07,149.55,-0.55,79090000
1984-07-23,1,148.95,149.55,149.55,147.85,148.95,-0.4,77990000
1984-07-24,2,147.82,148.95,149.28,147.78,147.82,-0.76,74370000
1984-07-25,3,148.83,147.82,149.3,147.26,148.83,0.68,90520000
1984-07-26,4,150.08,148.83,150.16,148.83,150.08,0.83,90410000
1984-07-27,5,151.19,150.08,151.38,149.99,151.19,0.73,101350000
1984-07-30,1,150.19,151.19,151.19,150.14,150.19,-0.67,72330000
1984-07-31,2,150.66,150.19,150.77,149.65,150.66,0.31,86910000
1984-08-01,3,154.08,150.66,154.08,150.66,154.08,2.22,127500000
1984-08-02,4,157.99,154.08,157.99,154.08,157.99,2.47,172800000
1984-08-03,5,162.35,160.28,162.56,158.0,162.35,2.69,236500000
1984-08-06,1,162.6,162.35,165.27,162.09,162.6,0.15,203000000
1984-08-07,2,162.72,162.6,163.58,160.81,162.72,0.07,127900000
1984-08-08,3,161.75,162.71,163.87,161.75,161.75,-0.6,121200000
1984-08-09,4,165.54,161.75,165.88,161.47,165.54,2.29,131100000
1984-08-10,5,165.42,165.54,168.59,165.24,165.42,-0.07,171000000
1984-08-13,1,165.43,164.84,165.49,163.98,165.43,0.01,77960000
1984-08-14,2,164.42,165.43,166.09,164.28,164.42,-0.61,81470000
1984-08-15,3,162.8,164.42,164.42,162.75,162.8,-1.0,91880000
1984-08-16,4,163.77,162.8,164.42,162.75,163.77,0.59,93610000
1984-08-17,5,164.14,164.3,164.61,163.78,164.14,0.23,71500000
1984-08-20,1,164.94,164.14,164.94,163.76,164.94,0.49,75450000
1984-08-21,2,167.83,164.94,168.22,164.93,167.83,1.72,128100000
1984-08-22,3,167.06,167.83,168.8,166.92,167.06,-0.46,116000000
1984-08-23,4,167.12,167.06,167.78,166.61,167.12,0.04,83130000
1984-08-24,5,167.51,167.12,167.52,167.12,167.51,0.23,69640000
1984-08-27,1,166.44,167.51,167.51,165.81,166.44,-0.64,57660000
1984-08-28,2,167.4,166.44,167.43,166.21,167.4,0.57,70560000
1984-08-29,3,167.09,167.4,168.21,167.03,167.09,-0.19,90660000
1984-08-30,4,166.6,167.1,167.19,166.55,166.6,-0.29,70840000
1984-08-31,5,166.68,166.6,166.68,165.78,166.68,0.05,57460000
1984-09-04,2,164.88,166.68,166.68,164.73,164.88,-1.09,62110000
1984-09-05,3,164.29,164.88,164.88,163.84,164.29,-0.36,69250000
1984-09-06,4,165.65,164.29,165.95,164.29,165.65,0.82,91920000
1984-09-07,5,164.37,165.65,166.31,164.22,164.37,-0.78,84110000
1984-09-10,1,164.26,164.37,165.05,163.06,164.26,-0.07,74410000
1984-09-11,2,164.45,165.22,166.17,164.28,164.45,0.12,101300000
